time	diversity	m_div	M_div
297.021809024	7.53	6	10
297.121827613	7.6	6	10
297.221846202	7.68	6	10
297.32186479	7.78	6	10
297.421883379	7.87	6	10
297.521901968	7.95	6	10
297.621920557	8.05	6	10
297.721939146	8.06	7	10
297.821957735	8.06	7	10
297.921976323	8.11	7	10
298.021994912	8.14	7	10
298.122013501	8.12	7	10
298.22203209	8.05	7	10
298.322050679	8.02	7	10
298.422069268	8.01	7	10
298.522087856	7.96	7	10
298.622106445	7.93	7	10
298.722125034	7.92	7	10
298.822143623	7.9	7	10
298.922162212	7.87	7	10
299.022180801	7.86	7	10
299.122199389	7.85	7	10
299.222217978	7.84	7	10
299.322236567	7.82	7	10
299.422255156	7.81	7	10
299.522273745	7.81	7	10
299.622292334	7.78	7	10
299.722310923	7.76	7	9
299.822329511	7.74	6	9
299.9223481	7.7	6	9
300.022366689	7.67	6	9
300.122385278	7.64	6	9
300.222403867	7.62	6	9
300.322422456	7.61	6	9
300.422441044	7.6	6	9
300.522459633	7.56	5	9
300.622478222	7.54	5	9
300.722496811	7.49	5	9
300.8225154	7.45	5	9
300.922533989	7.35	5	9
301.022552577	7.31	5	9
301.122571166	7.26	5	9
301.222589755	7.18	5	9
301.322608344	7.09	5	9
301.422626933	7.04	5	9
301.522645522	6.92	5	9
301.62266411	6.83	5	9
301.722682699	6.75	5	9
301.822701288	6.71	5	9
301.922719877	6.61	5	9
302.022738466	6.55	4	9
302.122757055	6.46	4	9
302.222775643	6.35	4	9
302.322794232	6.24	4	9
302.422812821	6.21	4	9
302.52283141	6.15	4	9
302.622849999	6.05	4	9
302.722868588	6.01	4	9
302.822887177	5.97	4	8
302.922905765	5.91	4	8
303.022924354	5.89	4	8
303.122942943	5.83	4	8
303.222961532	5.81	4	8
303.322980121	5.78	4	8
303.42299871	5.72	4	8
303.523017298	5.7	4	8
303.623035887	5.68	4	8
303.723054476	5.62	4	8
303.823073065	5.59	4	8
303.923091654	5.56	4	8
304.023110243	5.51	4	8
304.123128831	5.52	4	8
304.22314742	5.52	4	8
304.323166009	5.51	4	9
304.423184598	5.53	4	9
304.523203187	5.51	4	9
304.623221776	5.49	4	9
304.723240364	5.52	4	9
304.823258953	5.52	4	9
304.923277542	5.56	4	9
305.023296131	5.51	4	9
305.12331472	5.57	4	9
305.223333309	5.55	4	9
305.323351897	5.59	4	9
305.423370486	5.62	4	9
305.523389075	5.66	4	9
305.623407664	5.69	4	9
305.723426253	5.69	4	9
305.823444842	5.69	4	9
305.923463431	5.68	4	9
306.023482019	5.71	4	9
306.123500608	5.76	4	9
306.223519197	5.74	4	9
306.323537786	5.72	4	9
306.423556375	5.73	5	9
306.523574964	5.75	5	9
306.623593552	5.74	5	9
306.723612141	5.74	5	9
306.82363073	5.73	5	9
306.923649319	5.72	5	9
307.023667908	5.69	5	9
307.123686497	5.66	5	8
307.223705085	5.64	5	8
307.323723674	5.63	5	8
307.423742263	5.63	5	8
307.523760852	5.63	5	8
307.623779441	5.62	5	8
307.72379803	5.62	5	8
307.823816618	5.62	5	8
307.923835207	5.61	5	8
308.023853796	5.6	5	8
308.123872385	5.59	5	8
308.223890974	5.6	5	8
308.323909563	5.59	5	8
308.423928151	5.59	5	8
308.52394674	5.58	5	8
308.623965329	5.58	5	8
308.723983918	5.58	5	8
308.824002507	5.57	5	8
308.924021096	5.55	5	8
309.024039685	5.57	5	8
309.124058273	5.57	5	8
309.224076862	5.58	5	8
309.324095451	5.58	5	8
309.42411404	5.58	5	8
309.524132629	5.58	5	8
309.624151218	5.58	5	8
309.724169806	5.58	5	8
309.824188395	5.58	5	8
309.924206984	5.6	5	8
310.024225573	5.63	5	8
310.124244162	5.66	5	9
310.224262751	5.66	5	8
310.324281339	5.68	5	8
310.424299928	5.69	5	8
310.524318517	5.7	5	8
310.624337106	5.73	5	8
310.724355695	5.76	5	8
310.824374284	5.78	5	8
310.924392872	5.81	5	8
311.024411461	5.88	5	8
311.12443005	5.92	5	8
311.224448639	5.96	5	8
311.324467228	6.01	5	8
311.424485817	6.06	5	8
311.524504405	6.11	5	9
311.624522994	6.11	5	9
311.724541583	6.16	5	9
311.824560172	6.24	5	9
311.924578761	6.3	5	9
312.02459735	6.34	5	9
312.124615938	6.39	5	9
312.224634527	6.46	5	9
312.324653116	6.5	5	9
312.424671705	6.56	5	9
312.524690294	6.64	5	9
312.624708883	6.76	5	9
312.724727472	6.85	5	9
312.82474606	6.91	5	9
312.924764649	7.01	5	9
313.024783238	7.06	5	9
313.124801827	7.13	5	9
313.224820416	7.22	5	9
313.324839005	7.31	6	9
313.424857593	7.4	6	9
313.524876182	7.44	6	9
313.624894771	7.49	6	9
313.72491336	7.52	6	9
313.824931949	7.56	7	9
313.924950538	7.58	7	9
314.024969126	7.61	7	9
314.124987715	7.65	7	9
314.225006304	7.68	7	9
314.325024893	7.7	7	9
314.425043482	7.72	7	10
314.525062071	7.73	7	10
314.625080659	7.76	7	10
314.725099248	7.8	7	10
314.825117837	7.8	7	10
314.925136426	7.83	7	10
315.025155015	7.85	7	10
315.125173604	7.88	7	10
315.225192192	7.95	7	10
315.325210781	7.99	7	10
315.42522937	8.01	7	10
315.525247959	8.05	7	10
315.625266548	8.11	7	10
315.725285137	8.15	7	10
315.825303726	8.21	7	10
315.925322314	8.25	7	10
316.025340903	8.28	7	10
316.125359492	8.29	8	10
316.225378081	8.29	8	10
316.32539667	8.29	7	10
316.425415259	8.28	7	10
316.525433847	8.24	7	10
316.625452436	8.18	7	10
316.725471025	8.11	7	10
316.825489614	8.03	6	10
316.925508203	7.93	6	10
317.025526792	7.78	6	10
317.12554538	7.71	6	9
317.225563969	7.62	6	9
317.325582558	7.55	6	10
317.425601147	7.5	6	10
317.525619736	7.43	6	9
317.625638325	7.36	6	9
317.725656913	7.23	6	9
317.825675502	7.08	6	9
317.925694091	7.01	6	9
318.02571268	6.97	6	9
318.125731269	6.92	6	9
318.225749858	6.88	6	9
318.325768446	6.8	6	9
318.425787035	6.73	6	9
318.525805624	6.64	6	9
318.625824213	6.64	6	9
318.725842802	6.55	5	9
318.825861391	6.49	4	9
318.92587998	6.4	4	9
319.025898568	6.37	4	9
319.125917157	6.26	4	9
319.225935746	6.2	4	9
319.325954335	6.07	4	9
319.425972924	5.95	4	9
319.525991513	5.85	4	9
319.626010101	5.72	4	9
319.72602869	5.59	4	9
319.826047279	5.4	4	8
319.926065868	5.29	4	8
320.026084457	5.17	4	8
320.126103046	5.12	4	8
320.226121634	5.05	4	8
320.326140223	4.95	4	8
320.426158812	4.86	4	8
320.526177401	4.76	4	8
320.62619599	4.68	4	8
320.726214579	4.62	4	7
320.826233167	4.6	4	7
320.926251756	4.55	4	7
321.026270345	4.49	4	7
321.126288934	4.48	4	7
321.226307523	4.45	4	7
321.326326112	4.43	4	7
321.4263447	4.42	4	7
321.526363289	4.4	4	7
321.626381878	4.4	4	7
321.726400467	4.39	4	7
321.826419056	4.4	4	7
321.926437645	4.4	4	7
322.026456234	4.38	4	7
322.126474822	4.38	4	7
322.226493411	4.38	4	7
322.326512	4.37	4	7
322.426530589	4.36	4	7
322.526549178	4.35	4	6
322.626567767	4.35	4	6
322.726586355	4.35	4	6
322.826604944	4.35	4	6
322.926623533	4.34	4	6
323.026642122	4.34	4	6
323.126660711	4.34	4	6
323.2266793	4.34	4	6
323.326697888	4.33	4	6
323.426716477	4.33	4	6
323.526735066	4.33	4	6
323.626753655	4.33	4	6
323.726772244	4.33	4	6
323.826790833	4.33	4	6
323.926809421	4.33	4	6
324.02682801	4.33	4	6
324.126846599	4.33	4	6
324.226865188	4.33	4	6
324.326883777	4.33	4	6
324.426902366	4.33	4	6
324.526920954	4.33	4	6
324.626939543	4.33	4	6
324.726958132	4.33	4	6
324.826976721	4.33	4	6
324.92699531	4.33	4	6
325.027013899	4.33	4	6
325.127032488	4.33	4	6
325.227051076	4.34	4	6
325.327069665	4.34	4	6
325.427088254	4.34	4	6
325.527106843	4.34	4	6
325.627125432	4.34	4	6
325.727144021	4.34	4	6
325.827162609	4.34	4	6
325.927181198	4.34	4	6
326.027199787	4.34	4	6
326.127218376	4.34	4	6
326.227236965	4.34	4	6
326.327255554	4.34	4	6
326.427274142	4.35	4	6
326.527292731	4.35	4	6
326.62731132	4.35	4	6
326.727329909	4.35	4	6
326.827348498	4.35	4	6
326.927367087	4.34	4	6
327.027385675	4.34	4	6
327.127404264	4.34	4	6
327.227422853	4.34	4	6
327.327441442	4.33	4	6
327.427460031	4.32	4	6
327.52747862	4.33	4	6
327.627497208	4.33	4	6
327.727515797	4.33	4	6
327.827534386	4.33	4	6
327.927552975	4.33	4	6
328.027571564	4.33	4	6
328.127590153	4.33	4	6
328.227608741	4.33	4	6
328.32762733	4.33	4	6
328.427645919	4.33	4	6
328.527664508	4.33	4	6
328.627683097	4.33	4	6
328.727701686	4.33	4	6
328.827720275	4.33	4	6
328.927738863	4.33	4	6
329.027757452	4.33	4	6
329.127776041	4.33	4	6
329.22779463	4.33	4	6
329.327813219	4.33	4	6
329.427831808	4.33	4	6
329.527850396	4.33	4	6
329.627868985	4.34	4	6
329.727887574	4.34	4	6
329.827906163	4.34	4	6
329.927924752	4.34	4	6
330.027943341	4.34	4	6
330.127961929	4.34	4	6
330.227980518	4.34	4	6
330.327999107	4.34	4	6
330.428017696	4.34	4	6
330.528036285	4.34	4	6
330.628054874	4.34	4	6
330.728073462	4.34	4	6
330.828092051	4.34	4	6
330.92811064	4.34	4	6
331.028129229	4.34	4	6
331.128147818	4.34	4	6
331.228166407	4.34	4	6
331.328184995	4.34	4	6
331.428203584	4.34	4	6
331.528222173	4.33	4	6
331.628240762	4.33	4	6
331.728259351	4.34	4	6
331.82827794	4.34	4	6
331.928296529	4.34	4	6
332.028315117	4.34	4	6
332.128333706	4.34	4	6
332.228352295	4.34	4	6
332.328370884	4.34	4	6
332.428389473	4.34	4	6
332.528408062	4.34	4	6
332.62842665	4.34	4	6
332.728445239	4.34	4	6
332.828463828	4.34	4	6
332.928482417	4.35	4	6
333.028501006	4.35	4	6
333.128519595	4.35	4	6
333.228538183	4.34	4	6
333.328556772	4.34	4	6
333.428575361	4.34	4	6
333.52859395	4.34	4	6
333.628612539	4.34	4	6
333.728631128	4.34	4	6
333.828649716	4.34	4	6
333.928668305	4.34	4	6
334.028686894	4.34	4	6
334.128705483	4.34	4	6
334.228724072	4.34	4	6
334.328742661	4.34	4	6
334.428761249	4.34	4	6
334.528779838	4.34	4	6
334.628798427	4.34	4	6
334.728817016	4.34	4	6
334.828835605	4.34	4	6
334.928854194	4.35	4	6
335.028872783	4.35	4	6
335.128891371	4.35	4	6
335.22890996	4.35	4	6
335.328928549	4.36	4	6
335.428947138	4.36	4	6
335.528965727	4.36	4	6
335.628984316	4.36	4	6
335.729002904	4.36	4	6
335.829021493	4.36	4	6
335.929040082	4.36	4	6
336.029058671	4.36	4	6
336.12907726	4.36	4	6
336.229095849	4.36	4	6
336.329114437	4.36	4	6
336.429133026	4.37	4	6
336.529151615	4.37	4	6
336.629170204	4.37	4	6
336.729188793	4.38	4	6
336.829207382	4.38	4	6
336.92922597	4.38	4	6
337.029244559	4.38	4	6
337.129263148	4.39	4	6
337.229281737	4.39	4	6
337.329300326	4.39	4	6
337.429318915	4.39	4	6
337.529337503	4.39	4	6
337.629356092	4.39	4	6
337.729374681	4.39	4	6
337.82939327	4.39	4	6
337.929411859	4.39	4	6
338.029430448	4.4	4	6
338.129449037	4.4	4	6
338.229467625	4.4	4	6
338.329486214	4.4	4	6
338.429504803	4.4	4	6
338.529523392	4.4	4	6
338.629541981	4.4	4	6
338.72956057	4.4	4	6
338.829579158	4.4	4	6
338.929597747	4.41	4	6
339.029616336	4.41	4	6
339.129634925	4.41	4	6
339.229653514	4.41	4	6
339.329672103	4.41	4	6
339.429690691	4.42	4	6
339.52970928	4.41	4	6
339.629727869	4.41	4	6
339.729746458	4.41	4	6
339.829765047	4.41	4	6
339.929783636	4.42	4	6
340.029802224	4.42	4	6
340.129820813	4.42	4	6
340.229839402	4.42	4	6
340.329857991	4.42	4	6
340.42987658	4.43	4	7
340.529895169	4.43	4	7
340.629913757	4.43	4	7
340.729932346	4.44	4	7
340.829950935	4.45	4	7
340.929969524	4.45	4	7
341.029988113	4.46	4	7
341.130006702	4.46	4	7
341.230025291	4.45	4	7
341.330043879	4.45	4	7
341.430062468	4.45	4	7
341.530081057	4.45	4	7
341.630099646	4.45	4	7
341.730118235	4.45	4	7
341.830136824	4.45	4	7
341.930155412	4.45	4	7
342.030174001	4.46	4	7
342.13019259	4.46	4	7
342.230211179	4.48	4	7
342.330229768	4.49	4	7
342.430248357	4.49	4	7
342.530266945	4.49	4	7
342.630285534	4.49	4	7
342.730304123	4.49	4	7
342.830322712	4.49	4	7
342.930341301	4.49	4	7
343.03035989	4.49	4	7
343.130378478	4.51	4	7
343.230397067	4.51	4	7
343.330415656	4.51	4	7
343.430434245	4.51	4	7
343.530452834	4.51	4	7
343.630471423	4.51	4	7
343.730490011	4.52	4	7
343.8305086	4.52	4	7
343.930527189	4.52	4	7
344.030545778	4.52	4	7
344.130564367	4.52	4	7
344.230582956	4.52	4	7
344.330601544	4.52	4	7
344.430620133	4.53	4	7
344.530638722	4.53	4	7
344.630657311	4.53	4	7
344.7306759	4.54	4	7
344.830694489	4.56	4	7
344.930713078	4.56	4	7
345.030731666	4.56	4	7
345.130750255	4.57	4	7
345.230768844	4.57	4	7
345.330787433	4.57	4	7
345.430806022	4.58	4	7
345.530824611	4.58	4	7
345.630843199	4.58	4	7
345.730861788	4.6	4	7
345.830880377	4.6	4	7
345.930898966	4.6	4	7
346.030917555	4.6	4	7
346.130936144	4.6	4	7
346.230954732	4.61	4	7
346.330973321	4.61	4	7
346.43099191	4.62	4	7
346.531010499	4.62	4	7
346.631029088	4.63	4	8
346.731047677	4.63	4	8
346.831066265	4.64	4	8
346.931084854	4.64	4	8
347.031103443	4.64	4	8
347.131122032	4.65	4	8
347.231140621	4.65	4	8
347.33115921	4.67	4	8
347.431177798	4.68	4	8
347.531196387	4.69	4	8
347.631214976	4.7	4	8
347.731233565	4.73	4	8
347.831252154	4.74	4	8
347.931270743	4.74	4	8
348.031289332	4.77	4	8
348.13130792	4.78	4	8
348.231326509	4.78	4	8
348.331345098	4.78	4	8
348.431363687	4.79	4	8
348.531382276	4.8	4	8
348.631400865	4.81	4	8
348.731419453	4.82	4	8
348.831438042	4.84	4	8
348.931456631	4.87	4	8
349.03147522	4.88	4	8
349.131493809	4.9	4	8
349.231512398	4.92	4	8
349.331530986	4.92	4	8
349.431549575	4.94	4	8
349.531568164	4.94	4	8
349.631586753	4.96	4	8
349.731605342	4.98	4	8
349.831623931	5.0	4	8
349.931642519	5.02	4	8
350.031661108	5.02	4	8
350.131679697	5.03	4	8
350.231698286	5.04	4	8
350.331716875	5.04	4	8
350.431735464	5.06	4	9
350.531754052	5.07	4	9
350.631772641	5.08	4	9
350.73179123	5.1	4	9
350.831809819	5.11	4	9
350.931828408	5.13	4	9
351.031846997	5.15	4	9
351.131865586	5.17	4	9
351.231884174	5.18	4	9
351.331902763	5.19	4	9
351.431921352	5.2	4	9
351.531939941	5.21	4	9
351.63195853	5.21	4	9
351.731977119	5.21	4	9
351.831995707	5.22	4	9
351.932014296	5.23	4	9
352.032032885	5.25	4	9
352.132051474	5.25	4	9
352.232070063	5.3	4	10
352.332088652	5.31	4	10
352.43210724	5.32	4	10
352.532125829	5.34	4	10
352.632144418	5.36	4	10
352.732163007	5.38	4	10
352.832181596	5.4	4	10
352.932200185	5.44	4	11
353.032218773	5.45	4	11
353.132237362	5.47	4	11
353.232255951	5.49	4	11
353.33227454	5.49	4	11
353.432293129	5.51	4	11
353.532311718	5.59	4	11
353.632330306	5.61	4	11
353.732348895	5.66	4	11
353.832367484	5.7	4	11
353.932386073	5.75	4	11
354.032404662	5.81	4	11
354.132423251	5.87	4	11
354.23244184	5.91	4	10
354.332460428	5.97	4	10
354.432479017	6.01	4	11
354.532497606	6.04	4	11
354.632516195	6.11	4	11
354.732534784	6.17	3	11
354.832553373	6.23	3	11
354.932571961	6.25	3	11
355.03259055	6.27	3	12
355.132609139	6.3	3	12
355.232627728	6.34	3	12
355.332646317	6.4	3	12
355.432664906	6.47	3	12
355.532683494	6.55	3	12
355.632702083	6.61	3	12
355.732720672	6.68	3	12
355.832739261	6.81	3	12
355.93275785	6.92	3	12
356.032776439	7.02	3	12
356.132795027	7.15	3	12
356.232813616	7.29	3	12
356.332832205	7.36	3	12
356.432850794	7.46	3	12
356.532869383	7.64	3	12
356.632887972	7.75	4	13
356.73290656	7.85	4	13
356.832925149	7.97	4	13
356.932943738	8.15	4	13
357.032962327	8.34	4	13
357.132980916	8.51	4	13
357.232999505	8.64	4	13
357.333018094	8.7	4	13
357.433036682	8.83	4	13
357.533055271	8.95	4	13
357.63307386	9.09	5	14
357.733092449	9.18	5	14
357.833111038	9.33	5	14
357.933129627	9.44	7	14
358.033148215	9.52	7	14
358.133166804	9.6	7	14
358.233185393	9.69	7	14
358.333203982	9.76	7	14
358.433222571	9.8	7	14
358.53324116	9.87	7	14
358.633259748	9.93	7	14
358.733278337	9.95	7	14
358.833296926	9.99	7	14
358.933315515	10.07	8	14
359.033334104	10.12	8	14
359.133352693	10.24	8	14
359.233371281	10.29	8	14
359.33338987	10.38	8	14
359.433408459	10.41	8	14
359.533427048	10.55	8	14
359.633445637	10.62	8	14
359.733464226	10.72	8	14
359.833482814	10.92	9	14
359.933501403	11.0	9	14
360.033519992	11.09	9	14
360.133538581	11.21	9	14
360.23355717	11.29	9	14
360.333575759	11.36	9	14
360.433594347	11.45	9	14
360.533612936	11.56	9	15
360.633631525	11.66	9	15
360.733650114	11.74	9	15
360.833668703	11.89	9	15
360.933687292	11.98	9	15
361.033705881	12.11	10	15
361.133724469	12.27	10	15
361.233743058	12.37	10	15
361.333761647	12.45	10	15
361.433780236	12.51	10	15
361.533798825	12.57	10	15
361.633817414	12.66	10	15
361.733836002	12.75	10	15
361.833854591	12.81	11	15
361.93387318	12.91	11	15
362.033891769	12.95	11	15
362.133910358	13.0	11	16
362.233928947	13.05	11	16
362.333947535	13.11	11	16
362.433966124	13.22	12	16
362.533984713	13.28	12	16
362.634003302	13.31	12	16
362.734021891	13.36	12	16
362.83404048	13.43	12	16
362.934059068	13.52	12	17
363.034077657	13.63	12	17
363.134096246	13.67	12	17
363.234114835	13.71	12	17
363.334133424	13.77	12	17
363.434152013	13.79	12	17
363.534170601	13.88	12	17
363.63418919	13.94	12	17
363.734207779	14.02	12	17
363.834226368	14.06	12	17
363.934244957	14.11	13	17
364.034263546	14.15	13	17
364.134282135	14.19	13	17
364.234300723	14.29	13	18
364.334319312	14.35	13	18
364.434337901	14.4	13	18
364.53435649	14.44	13	18
364.634375079	14.53	13	18
364.734393668	14.59	13	18
364.834412256	14.63	13	18
364.934430845	14.68	13	19
365.034449434	14.72	13	19
365.134468023	14.78	13	19
365.234486612	14.82	13	19
365.334505201	14.9	13	19
365.434523789	14.91	13	19
365.534542378	14.93	13	19
365.634560967	14.99	13	19
365.734579556	15.02	14	19
365.834598145	15.04	14	19
365.934616734	15.05	14	19
366.034635322	15.08	14	19
366.134653911	15.12	14	19
366.2346725	15.15	14	19
366.334691089	15.17	13	19
366.434709678	15.18	13	19
366.534728267	15.21	13	19
366.634746855	15.21	13	19
366.734765444	15.25	13	19
366.834784033	15.27	13	19
366.934802622	15.3	13	19
367.034821211	15.31	12	19
367.1348398	15.33	12	19
367.234858389	15.37	12	19
367.334876977	15.37	12	20
367.434895566	15.4	12	20
367.534914155	15.45	12	20
367.634932744	15.44	12	20
367.734951333	15.44	12	20
367.834969922	15.48	12	20
367.93498851	15.51	12	20
368.035007099	15.52	12	20
368.135025688	15.58	12	20
368.235044277	15.57	12	20
368.335062866	15.59	12	20
368.435081455	15.6	12	20
368.535100043	15.64	12	21
368.635118632	15.64	12	21
368.735137221	15.75	12	21
368.83515581	15.83	12	21
368.935174399	15.88	12	22
369.035192988	15.98	12	22
369.135211576	16.12	12	22
369.235230165	16.17	12	22
369.335248754	16.2	12	22
369.435267343	16.27	12	22
369.535285932	16.33	13	22
369.635304521	16.38	13	22
369.735323109	16.46	13	22
369.835341698	16.61	13	22
369.935360287	16.66	13	22
370.035378876	16.85	13	22
370.135397465	16.99	13	22
370.235416054	17.06	13	22
370.335434643	17.19	13	22
370.435453231	17.26	13	22
370.53547182	17.43	13	23
370.635490409	17.53	13	23
370.735508998	17.68	13	23
370.835527587	17.83	13	23
370.935546176	17.86	13	23
371.035564764	17.93	14	23
371.135583353	17.99	14	23
371.235601942	18.12	15	23
371.335620531	18.19	15	23
371.43563912	18.3	15	23
371.535657709	18.44	15	23
371.635676297	18.5	15	23
371.735694886	18.59	15	24
371.835713475	18.67	15	24
371.935732064	18.75	15	24
372.035750653	18.79	15	24
372.135769242	18.84	16	24
372.23578783	18.84	16	24
372.335806419	18.88	16	24
372.435825008	18.92	16	24
372.535843597	18.98	16	24
372.635862186	19.01	16	24
372.735880775	19.04	16	24
372.835899363	19.05	16	24
372.935917952	19.08	16	24
373.035936541	19.11	16	25
373.13595513	19.1	16	25
373.235973719	19.12	16	25
373.335992308	19.12	16	25
373.436010897	19.18	16	25
373.536029485	19.25	16	25
373.636048074	19.3	16	25
373.736066663	19.35	16	25
373.836085252	19.37	16	25
373.936103841	19.45	16	25
374.03612243	19.53	16	24
374.136141018	19.58	16	24
374.236159607	19.59	16	24
374.336178196	19.65	16	24
374.436196785	19.73	16	24
374.536215374	19.76	16	24
374.636233963	19.8	16	26
374.736252551	19.82	17	26
374.83627114	19.9	17	26
374.936289729	19.89	16	26
375.036308318	20.0	16	26
375.136326907	20.07	16	26
375.236345496	20.15	17	26
375.336364084	20.21	16	26
375.436382673	20.26	16	26
375.536401262	20.22	15	25
375.636419851	20.2	16	25
375.73643844	20.4	16	25
375.836457029	20.37	16	26
375.936475617	20.44	16	25
376.036494206	20.4	17	25
376.136512795	20.43	17	26
376.236531384	20.54	16	26
376.336549973	20.62	16	26
376.436568562	20.63	16	26
376.53658715	20.59	16	26
376.636605739	20.6	17	26
376.736624328	20.64	17	26
376.836642917	20.55	17	26
376.936661506	20.47	17	26
377.036680095	20.42	17	26
377.136698684	20.47	16	27
377.236717272	20.36	16	27
377.336735861	20.29	16	27
377.43675445	20.24	16	27
377.536773039	20.23	17	27
377.636791628	20.09	16	27
377.736810217	19.95	16	27
377.836828805	19.79	16	27
377.936847394	19.67	17	27
378.036865983	19.5	17	27
378.136884572	19.25	16	26
378.236903161	19.03	15	26
378.33692175	18.86	16	26
378.436940338	18.67	16	26
378.536958927	18.52	16	26
378.636977516	18.17	15	26
378.736996105	18.01	15	26
