usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1348929960,09/29/2012 14:46:00,2,docr,930.63,2,4.188,2,34.403,2,0.29,2,86.87,2,1482.083,2,27.2993,2,35.93223886,2,-122.933146,2
1348929975,09/29/2012 14:46:15,2,docr,936.26,2,4.16,2,34.406,2,0.297,2,86.88,2,1482.065,2,27.3046,2,35.93226966,2,-122.9331358,2
1348929990,09/29/2012 14:46:30,2,docr,942.09,2,4.145,2,34.407,2,0.303,2,86.88,2,1482.101,2,27.307,2,35.932303,2,-122.933119,2
1348930005,09/29/2012 14:46:45,2,docr,947.43,2,4.134,2,34.41,2,0.306,2,86.88,2,1482.149,2,27.3106,2,35.93231886,2,-122.93313113,2
1348930020,09/29/2012 14:47:00,2,docr,952.76,2,4.116,2,34.411,2,0.311,2,86.88,2,1482.165,2,27.3133,2,35.932322,2,-122.9331264,2
1348930035,09/29/2012 14:47:15,2,docr,958.89,2,4.096,2,34.415,2,0.315,2,86.87,2,1482.189,2,27.3186,2,35.932325,2,-122.933118,2
1348930050,09/29/2012 14:47:30,2,docr,964.82,2,4.067,2,34.42,2,0.323,2,86.87,2,1482.174,2,27.3256,2,35.93231286,2,-122.93312233,2
1348930065,09/29/2012 14:47:45,2,docr,970.55,2,4.049,2,34.423,2,0.331,2,86.87,2,1482.199,2,27.3299,2,35.932313,2,-122.933122,2
1348930080,09/29/2012 14:48:00,2,docr,976.38,2,4.041,2,34.426,2,0.333,2,86.82,2,1482.267,2,27.3331,2,35.932317,2,-122.93312,2
1348930095,09/29/2012 14:48:15,2,docr,982.11,2,4.023,2,34.428,2,0.337,2,86.86,2,1482.291,2,27.3366,2,35.9324116,2,-122.93309966,2
1348930110,09/29/2012 14:48:30,2,docr,988.13,2,3.998,2,34.43,2,0.347,2,86.87,2,1482.29,2,27.3408,2,35.93249573,2,-122.93304393,2
1348930125,09/29/2012 14:48:45,2,docr,993.86,2,3.989,2,34.431,2,0.355,2,86.87,2,1482.35,2,27.3426,2,35.932505,2,-122.933053,2
1348930140,09/29/2012 14:49:00,2,docr,999.3,2,3.966,2,34.434,2,0.361,2,86.87,2,1482.348,2,27.3473,2,35.93250906,2,-122.93305566,2
1348930155,09/29/2012 14:49:15,2,docr,1005.13,2,3.939,2,34.437,2,0.371,2,86.88,2,1482.337,2,27.3525,2,35.9325166,2,-122.93305813,2
1348930170,09/29/2012 14:49:30,2,docr,1011.65,2,3.918,2,34.44,2,0.385,2,86.87,2,1482.362,2,27.357,2,35.932523,2,-122.933056,2
1348930185,09/29/2012 14:49:45,2,docr,1018.27,2,3.899,2,34.442,2,0.395,2,86.88,2,1482.397,2,27.3606,2,35.932539,2,-122.93306186,2
1348930200,09/29/2012 14:50:00,2,docr,1024.59,2,3.887,2,34.444,2,0.402,2,86.88,2,1482.455,2,27.3635,2,35.93255006,2,-122.9330632,2
1348930215,09/29/2012 14:50:15,2,docr,1030.61,2,3.866,2,34.446,2,0.41,2,86.89,2,1482.471,2,27.3672,2,35.93257,2,-122.933071,2
1348930230,09/29/2012 14:50:30,2,docr,1037.03,2,3.847,2,34.448,2,0.417,2,86.88,2,1482.501,2,27.3707,2,35.9325786,2,-122.93307653,2
1348930245,09/29/2012 14:50:45,2,docr,1043.55,2,3.828,2,34.45,2,0.422,2,86.88,2,1482.534,2,27.3743,2,35.932585,2,-122.933081,2
1348930260,09/29/2012 14:51:00,2,docr,1049.87,2,3.809,2,34.454,2,0.428,2,86.88,2,1482.565,2,27.3794,2,35.932585,2,-122.933081,2
1348930275,09/29/2012 14:51:15,2,docr,1056.29,2,3.803,2,34.455,2,0.434,2,86.88,2,1482.649,2,27.3809,2,35.932585,2,-122.933081,2
1348930290,09/29/2012 14:51:30,2,docr,1062.71,2,3.788,2,34.456,2,0.44,2,86.88,2,1482.695,2,27.3832,2,35.932585,2,-122.933081,2
1348930305,09/29/2012 14:51:45,2,docr,1068.54,2,3.772,2,34.46,2,0.447,2,86.88,2,1482.731,2,27.388,2,35.93264406,2,-122.9331626,2
1348930320,09/29/2012 14:52:00,2,docr,1074.17,2,3.768,2,34.46,2,0.451,2,86.88,2,1482.809,2,27.3885,2,35.9326502,2,-122.93316253,2
1348930335,09/29/2012 14:52:15,2,docr,1080.59,2,3.755,2,34.46,2,0.454,2,86.88,2,1482.862,2,27.3898,2,35.932655,2,-122.933154,2
1348930350,09/29/2012 14:52:30,2,docr,1086.91,2,3.739,2,34.462,2,0.46,2,86.88,2,1482.903,2,27.393,2,35.93267593,2,-122.93318366,2
1348930365,09/29/2012 14:52:45,2,docr,1093.13,2,3.728,2,34.463,2,0.465,2,86.87,2,1482.963,2,27.395,2,35.93268,2,-122.93317353,2
1348930380,09/29/2012 14:53:00,2,docr,1099.25,2,3.72,2,34.464,2,0.47,2,86.88,2,1483.034,2,27.3966,2,35.932685,2,-122.933152,2
1348930395,09/29/2012 14:53:15,2,docr,1105.37,2,3.698,2,34.466,2,0.476,2,86.88,2,1483.046,2,27.4004,2,35.9327058,2,-122.93317626,2
1348930410,09/29/2012 14:53:30,2,docr,1111.49,2,3.68,2,34.468,2,0.485,2,86.87,2,1483.076,2,27.4038,2,35.93271306,2,-122.93317606,2
1348930425,09/29/2012 14:53:45,2,docr,1117.62,2,3.655,2,34.47,2,0.493,2,86.87,2,1483.076,2,27.4079,2,35.932742,2,-122.933163,2
1348930440,09/29/2012 14:54:00,2,docr,1123.84,2,3.622,2,34.474,2,0.509,2,86.87,2,1483.047,2,27.4143,2,35.93274293,2,-122.93316086,2
1348930455,09/29/2012 14:54:15,2,docr,1130.15,2,3.605,2,34.475,2,0.516,2,86.86,2,1483.083,2,27.4168,2,35.9327466,2,-122.93316413,2
1348930470,09/29/2012 14:54:30,2,docr,1135.98,2,3.594,2,34.477,2,0.523,2,86.85,2,1483.137,2,27.4195,2,35.932766,2,-122.933168,2
1348930485,09/29/2012 14:54:45,2,docr,1141.11,2,3.58,2,34.479,2,0.532,2,86.85,2,1483.167,2,27.4225,2,35.93277893,2,-122.93318493,2
1348930500,09/29/2012 14:55:00,2,docr,1147.83,2,3.57,2,34.481,2,0.542,2,86.85,2,1483.24,2,27.4251,2,35.9327806,2,-122.93319466,2
1348930515,09/29/2012 14:55:15,2,docr,1154.14,2,3.553,2,34.482,2,0.55,2,86.85,2,1483.276,2,27.4276,2,35.932774,2,-122.933175,2
1348930530,09/29/2012 14:55:30,2,docr,1160.36,2,3.542,2,34.483,2,0.557,2,86.85,2,1483.335,2,27.4295,2,35.93280193,2,-122.93318993,2
1348930545,09/29/2012 14:55:45,2,docr,1166.19,2,3.52,2,34.483,2,0.562,2,86.85,2,1483.34,2,27.4317,2,35.9328206,2,-122.933207,2
1348930560,09/29/2012 14:56:00,2,docr,1172.31,2,3.489,2,34.483,2,0.558,2,86.86,2,1483.312,2,27.4347,2,35.9328232,2,-122.93321126,2
1348930575,09/29/2012 14:56:15,2,docr,1178.23,2,3.466,2,34.484,2,0.556,2,86.85,2,1483.316,2,27.4377,2,35.932837,2,-122.93321493,2
1348930590,09/29/2012 14:56:30,2,docr,1184.25,2,3.447,2,34.487,2,0.565,2,86.86,2,1483.341,2,27.442,2,35.9328526,2,-122.93322346,2
1348930605,09/29/2012 14:56:45,2,docr,1190.47,2,3.436,2,34.492,2,0.582,2,86.84,2,1483.405,2,27.4471,2,35.93285913,2,-122.93323026,2
1348930620,09/29/2012 14:57:00,2,docr,1196.59,2,3.425,2,34.493,2,0.601,2,86.84,2,1483.463,2,27.4489,2,35.9328786,2,-122.93323246,2
1348930635,09/29/2012 14:57:15,2,docr,1202.71,2,3.412,2,34.495,2,0.612,2,86.83,2,1483.514,2,27.4518,2,35.932904,2,-122.933234,2
1348930650,09/29/2012 14:57:30,2,docr,1208.63,2,3.391,2,34.497,2,0.622,2,86.82,2,1483.527,2,27.4554,2,35.93291766,2,-122.93325886,2
1348930665,09/29/2012 14:57:45,2,docr,1214.75,2,3.376,2,34.498,2,0.631,2,86.83,2,1483.568,2,27.4577,2,35.93293573,2,-122.93325466,2
1348930680,09/29/2012 14:58:00,2,docr,1221.46,2,3.35,2,34.498,2,0.634,2,86.83,2,1483.571,2,27.4602,2,35.932953,2,-122.933246,2
1348930695,09/29/2012 14:58:15,2,docr,1227.77,2,3.318,2,34.501,2,0.644,2,86.79,2,1483.545,2,27.4656,2,35.93294113,2,-122.93327053,2
1348930710,09/29/2012 14:58:30,2,docr,1234.48,2,3.312,2,34.503,2,0.656,2,86.82,2,1483.635,2,27.4678,2,35.93294853,2,-122.93328013,2
1348930725,09/29/2012 14:58:45,2,docr,1241.2,2,3.309,2,34.503,2,0.66,2,86.82,2,1483.735,2,27.4682,2,35.932956,2,-122.9333,2
1348930740,09/29/2012 14:59:00,2,docr,1247.9,2,3.303,2,34.503,2,0.662,2,86.82,2,1483.823,2,27.4688,2,35.93295613,2,-122.9333064,2
1348930755,09/29/2012 14:59:15,2,docr,1254.32,2,3.288,2,34.504,2,0.666,2,86.84,2,1483.869,2,27.471,2,35.93295573,2,-122.93331006,2
1348930770,09/29/2012 14:59:30,2,docr,1260.44,2,3.277,2,34.506,2,0.674,2,86.84,2,1483.928,2,27.4737,2,35.932966,2,-122.933333,2
1348930785,09/29/2012 14:59:45,2,docr,1266.75,2,3.27,2,34.507,2,0.688,2,86.83,2,1484.006,2,27.4752,2,35.93295666,2,-122.93332526,2
1348930800,09/29/2012 15:00:00,2,docr,1272.28,2,3.262,2,34.508,2,0.694,2,86.86,2,1484.066,2,27.4768,2,35.93295646,2,-122.93333206,2
1348930815,09/29/2012 15:00:15,2,docr,1279.48,2,3.25,2,34.509,2,0.701,2,86.86,2,1484.138,2,27.4787,2,35.932975,2,-122.933345,2
1348930830,09/29/2012 15:00:30,2,docr,1285.79,2,3.244,2,34.509,2,0.706,2,86.87,2,1484.219,2,27.4793,2,35.9329914,2,-122.9333558,2
1348930845,09/29/2012 15:00:45,2,docr,1292.6,2,3.237,2,34.51,2,0.708,2,86.86,2,1484.305,2,27.4808,2,35.9329946,2,-122.93336006,2
1348930860,09/29/2012 15:01:00,2,docr,1299.31,2,3.218,2,34.51,2,0.71,2,86.87,2,1484.337,2,27.4826,2,35.93298606,2,-122.9333552,2
1348930875,09/29/2012 15:01:15,2,docr,1305.82,2,3.188,2,34.511,2,0.712,2,86.88,2,1484.321,2,27.4862,2,35.9330068,2,-122.93336626,2
1348930890,09/29/2012 15:01:30,2,docr,1312.13,2,3.173,2,34.513,2,0.719,2,86.86,2,1484.366,2,27.4892,2,35.93301586,2,-122.93337633,2
1348930905,09/29/2012 15:01:45,2,docr,1318.05,2,3.165,2,34.514,2,0.726,2,86.88,2,1484.433,2,27.4908,2,35.93300826,2,-122.9333878,2
1348930920,09/29/2012 15:02:00,2,docr,1324.07,2,3.159,2,34.514,2,0.731,2,86.87,2,1484.509,2,27.4914,2,35.93300573,2,-122.9333874,2
1348930935,09/29/2012 15:02:15,2,docr,1330.38,2,3.149,2,34.516,2,0.74,2,86.87,2,1484.576,2,27.494,2,35.93299273,2,-122.93338373,2
1348930950,09/29/2012 15:02:30,2,docr,1336.89,2,3.138,2,34.516,2,0.747,2,86.87,2,1484.639,2,27.495,2,35.93301833,2,-122.93341066,2
1348930965,09/29/2012 15:02:45,2,docr,1342.81,2,3.121,2,34.517,2,0.752,2,86.88,2,1484.667,2,27.4974,2,35.93301053,2,-122.93341206,2
1348930980,09/29/2012 15:03:00,2,docr,1349.41,2,3.106,2,34.518,2,0.759,2,86.88,2,1484.716,2,27.4996,2,35.933011,2,-122.933415,2
1348930995,09/29/2012 15:03:15,2,docr,1356.22,2,3.075,2,34.519,2,0.764,2,86.82,2,1484.7,2,27.5033,2,35.93298766,2,-122.93340273,2
1348931010,09/29/2012 15:03:30,2,docr,1363.12,2,3.062,2,34.521,2,0.768,2,86.87,2,1484.764,2,27.5061,2,35.9330042,2,-122.93341033,2
1348931025,09/29/2012 15:03:45,2,docr,1369.63,2,3.047,2,34.521,2,0.771,2,86.88,2,1484.81,2,27.5075,2,35.933022,2,-122.933411,2
1348931040,09/29/2012 15:04:00,2,docr,1374.86,2,3.033,2,34.522,2,0.773,2,86.87,2,1484.839,2,27.5096,2,35.93302373,2,-122.93344686,2
1348931055,09/29/2012 15:04:15,2,docr,1379.39,2,3.026,2,34.523,2,0.777,2,86.87,2,1484.887,2,27.511,2,35.93304213,2,-122.93343173,2
1348931070,09/29/2012 15:04:30,2,docr,1384.13,2,3.02,2,34.523,2,0.783,2,86.87,2,1484.942,2,27.5116,2,35.933069,2,-122.933404,2
1348931085,09/29/2012 15:04:45,2,docr,1388.66,2,3.015,2,34.524,2,0.79,2,86.88,2,1484.998,2,27.5129,2,35.93314273,2,-122.93341413,2
1348931100,09/29/2012 15:05:00,2,docr,1393.5,2,3.014,2,34.526,2,0.796,2,86.89,2,1485.078,2,27.5146,2,35.9331754,2,-122.93340766,2
1348931115,09/29/2012 15:05:15,2,docr,1398.13,2,3.008,2,34.527,2,0.81,2,86.88,2,1485.132,2,27.516,2,35.933218,2,-122.933404,2
1348931130,09/29/2012 15:05:30,2,docr,1402.96,2,3.006,2,34.528,2,0.824,2,86.88,2,1485.207,2,27.517,2,35.93325853,2,-122.9333864,2
1348931145,09/29/2012 15:05:45,2,docr,1407.99,2,2.996,2,34.527,2,0.823,2,86.88,2,1485.248,2,27.5171,2,35.9332924,2,-122.9333814,2
1348931160,09/29/2012 15:06:00,2,docr,1413.12,2,2.996,2,34.529,2,0.826,2,86.86,2,1485.337,2,27.5188,2,35.933348,2,-122.933391,2
1348931175,09/29/2012 15:06:15,2,docr,1421.3,2,2.988,2,34.53,2,0.838,2,86.87,2,1485.443,2,27.5203,2,35.9333826,2,-122.93338866,2
1348931190,09/29/2012 15:06:30,2,docr,1431.46,2,2.972,2,34.53,2,0.845,2,86.87,2,1485.546,2,27.5218,2,35.9333866,2,-122.93338886,2
1348931205,09/29/2012 15:06:45,2,docr,1441.41,2,2.954,2,34.533,2,0.853,2,86.86,2,1485.641,2,27.5259,2,35.9333866,2,-122.9334362,2
1348931220,09/29/2012 15:07:00,2,docr,1449.89,2,2.944,2,34.535,2,0.872,2,86.85,2,1485.744,2,27.5285,2,35.933347,2,-122.9334124,2
1348931235,09/29/2012 15:07:15,2,docr,1458.66,2,2.933,2,34.536,2,0.883,2,86.86,2,1485.847,2,27.5303,2,35.93332173,2,-122.93340386,2
1348931250,09/29/2012 15:07:30,2,docr,1465.76,2,2.911,2,34.538,2,0.896,2,86.87,2,1485.875,2,27.5339,2,35.9332552,2,-122.9333868,2
1348931265,09/29/2012 15:07:45,2,docr,1473.25,2,2.888,2,34.541,2,0.914,2,86.88,2,1485.908,2,27.5384,2,35.93325566,2,-122.93339126,2
1348931280,09/29/2012 15:08:00,2,docr,1480.45,2,2.863,2,34.542,2,0.929,2,86.88,2,1485.923,2,27.5414,2,35.933259,2,-122.93339526,2
1348931295,09/29/2012 15:08:15,2,docr,1486.46,2,2.843,2,34.543,2,0.942,2,86.88,2,1485.941,2,27.544,2,35.9332296,2,-122.9333706,2
1348931310,09/29/2012 15:08:30,2,docr,1493.16,2,2.823,2,34.545,2,0.952,2,86.88,2,1485.971,2,27.5474,2,35.93319873,2,-122.9333644,2
1348931325,09/29/2012 15:08:45,2,docr,1498.98,2,2.81,2,34.546,2,0.959,2,86.9,2,1486.015,2,27.5494,2,35.93317,2,-122.933349,2
1348931340,09/29/2012 15:09:00,2,docr,1502.92,2,2.802,2,34.547,2,0.964,2,86.91,2,1486.049,2,27.5509,2,35.93317333,2,-122.93335526,2
1348931355,09/29/2012 15:09:15,2,docr,1509.13,2,2.79,2,34.546,2,0.967,2,86.91,2,1486.101,2,27.5512,2,35.93319166,2,-122.93335033,2
1348931370,09/29/2012 15:09:30,2,docr,1515.04,2,2.778,2,34.548,2,0.974,2,86.9,2,1486.152,2,27.5538,2,35.93322,2,-122.933342,2
1348931385,09/29/2012 15:09:45,2,docr,1520.26,2,2.768,2,34.548,2,0.981,2,86.91,2,1486.198,2,27.5547,2,35.93325546,2,-122.9333364,2
1348931400,09/29/2012 15:10:00,2,docr,1524.8,2,2.753,2,34.549,2,0.989,2,86.88,2,1486.211,2,27.5569,2,35.9332846,2,-122.93333593,2
1348931415,09/29/2012 15:10:15,2,docr,1529.33,2,2.743,2,34.551,2,0.998,2,86.9,2,1486.248,2,27.5594,2,35.933304,2,-122.933331,2
1348931430,09/29/2012 15:10:30,2,docr,1534.06,2,2.738,2,34.551,2,1.003,2,86.92,2,1486.306,2,27.5598,2,35.93331613,2,-122.93334053,2
1348931445,09/29/2012 15:10:45,2,docr,1538.69,2,2.736,2,34.552,2,1.008,2,86.92,2,1486.377,2,27.5608,2,35.93332233,2,-122.93334133,2
1348931460,09/29/2012 15:11:00,2,docr,1543.72,2,2.723,2,34.552,2,1.014,2,86.93,2,1486.407,2,27.562,2,35.933331,2,-122.93334,2
1348931475,09/29/2012 15:11:15,2,docr,1551.4,2,2.715,2,34.553,2,1.024,2,86.92,2,1486.504,2,27.5635,2,35.9333142,2,-122.9333304,2
1348931490,09/29/2012 15:11:30,2,docr,1560.07,2,2.702,2,34.555,2,1.031,2,86.93,2,1486.598,2,27.5663,2,35.93335453,2,-122.933318,2
1348931505,09/29/2012 15:11:45,2,docr,1568.25,2,2.686,2,34.557,2,1.048,2,86.94,2,1486.67,2,27.5693,2,35.933478,2,-122.93331,2
1348931520,09/29/2012 15:12:00,2,docr,1575.84,2,2.673,2,34.558,2,1.062,2,86.94,2,1486.744,2,27.5713,2,35.93348626,2,-122.93332446,2
1348931535,09/29/2012 15:12:15,2,docr,1583.13,2,2.662,2,34.558,2,1.072,2,86.94,2,1486.82,2,27.5723,2,35.93348986,2,-122.93332013,2
1348931550,09/29/2012 15:12:30,2,docr,1589.04,2,2.643,2,34.56,2,1.08,2,86.93,2,1486.841,2,27.5755,2,35.9334698,2,-122.9332942,2
1348931565,09/29/2012 15:12:45,2,docr,1595.93,2,2.635,2,34.561,2,1.088,2,86.93,2,1486.925,2,27.577,2,35.93347393,2,-122.93331166,2
1348931580,09/29/2012 15:13:00,2,docr,1604.11,2,2.634,2,34.56,2,1.091,2,86.93,2,1487.058,2,27.5764,2,35.93346933,2,-122.93331453,2
1348931595,09/29/2012 15:13:15,2,docr,1611.1,2,2.627,2,34.56,2,1.09,2,86.93,2,1487.147,2,27.577,2,35.93342513,2,-122.93330586,2
1348931610,09/29/2012 15:13:30,2,docr,1618.1,2,2.611,2,34.559,2,1.09,2,86.93,2,1487.195,2,27.5776,2,35.93340733,2,-122.93326586,2
1348931625,09/29/2012 15:13:45,2,docr,1623.61,2,2.589,2,34.561,2,1.09,2,86.92,2,1487.196,2,27.5811,2,35.93338986,2,-122.93323426,2
1348931640,09/29/2012 15:14:00,2,docr,1629.52,2,2.584,2,34.561,2,1.089,2,86.91,2,1487.275,2,27.5816,2,35.93336,2,-122.933266,2
1348931655,09/29/2012 15:14:15,2,docr,1636.22,2,2.572,2,34.56,2,1.088,2,86.89,2,1487.336,2,27.5818,2,35.93319893,2,-122.933138,2
1348931670,09/29/2012 15:14:30,2,docr,1643.11,2,2.556,2,34.561,2,1.089,2,86.91,2,1487.385,2,27.584,2,35.933058,2,-122.933026,2
1348931685,09/29/2012 15:14:45,2,docr,1649.61,2,2.546,2,34.563,2,1.098,2,86.93,2,1487.455,2,27.5865,2,35.9330672,2,-122.933028,2
1348931700,09/29/2012 15:15:00,2,docr,1656.31,2,2.538,2,34.565,2,1.119,2,86.93,2,1487.537,2,27.5888,2,35.93305353,2,-122.93302953,2
1348931715,09/29/2012 15:15:15,2,docr,1663.01,2,2.525,2,34.565,2,1.129,2,86.92,2,1487.594,2,27.5899,2,35.933037,2,-122.933037,2
1348931730,09/29/2012 15:15:30,2,docr,1669.9,2,2.509,2,34.565,2,1.131,2,86.92,2,1487.642,2,27.5913,2,35.933023,2,-122.93303606,2
1348931745,09/29/2012 15:15:45,2,docr,1676.4,2,2.497,2,34.566,2,1.133,2,86.92,2,1487.702,2,27.5931,2,35.9330244,2,-122.933032,2
1348931760,09/29/2012 15:16:00,2,docr,1681.72,2,2.487,2,34.567,2,1.139,2,86.91,2,1487.751,2,27.5948,2,35.933028,2,-122.933026,2
1348931775,09/29/2012 15:16:15,2,docr,1686.15,2,2.481,2,34.567,2,1.145,2,86.92,2,1487.8,2,27.5953,2,35.93303666,2,-122.93301906,2
1348931790,09/29/2012 15:16:30,2,docr,1690.38,2,2.476,2,34.568,2,1.151,2,86.93,2,1487.852,2,27.5966,2,35.93302766,2,-122.93301666,2
1348931805,09/29/2012 15:16:45,2,docr,1694.72,2,2.471,2,34.569,2,1.157,2,86.93,2,1487.905,2,27.5978,2,35.933007,2,-122.933014,2
1348931820,09/29/2012 15:17:00,2,docr,1700.62,2,2.467,2,34.569,2,1.163,2,86.93,2,1487.988,2,27.5982,2,35.93298673,2,-122.93300813,2
1348931835,09/29/2012 15:17:15,2,docr,1707.22,2,2.459,2,34.57,2,1.169,2,86.93,2,1488.067,2,27.5997,2,35.9329946,2,-122.93301686,2
1348931850,09/29/2012 15:17:30,2,docr,1714.11,2,2.45,2,34.571,2,1.176,2,86.93,2,1488.147,2,27.6013,2,35.933065,2,-122.933044,2
1348931865,09/29/2012 15:17:45,2,docr,1721,2,2.444,2,34.571,2,1.181,2,86.93,2,1488.238,2,27.6018,2,35.9330706,2,-122.93306153,2
1348931880,09/29/2012 15:18:00,2,docr,1727.9,2,2.437,2,34.571,2,1.188,2,86.93,2,1488.325,2,27.6025,2,35.9330688,2,-122.9330696,2
1348931895,09/29/2012 15:18:15,2,docr,1734.88,2,2.419,2,34.572,2,1.195,2,86.93,2,1488.367,2,27.6048,2,35.933052,2,-122.933072,2
1348931910,09/29/2012 15:18:30,2,docr,1741.87,2,2.402,2,34.574,2,1.209,2,86.93,2,1488.415,2,27.6078,2,35.93305466,2,-122.933074,2
1348931925,09/29/2012 15:18:45,2,docr,1748.77,2,2.388,2,34.575,2,1.219,2,86.92,2,1488.473,2,27.6098,2,35.9330496,2,-122.93306833,2
1348931940,09/29/2012 15:19:00,2,docr,1755.75,2,2.377,2,34.575,2,1.226,2,86.93,2,1488.544,2,27.6107,2,35.933008,2,-122.933025,2
1348931955,09/29/2012 15:19:15,2,docr,1762.84,2,2.36,2,34.576,2,1.232,2,86.93,2,1488.592,2,27.613,2,35.9331608,2,-122.93335606,2
1348931970,09/29/2012 15:19:30,2,docr,1769.63,2,2.35,2,34.578,2,1.25,2,86.92,2,1488.667,2,27.6154,2,35.9332508,2,-122.93354513,2
1348931985,09/29/2012 15:19:45,2,docr,1776.33,2,2.339,2,34.578,2,1.257,2,86.94,2,1488.734,2,27.6164,2,35.93312466,2,-122.93335233,2
1348932000,09/29/2012 15:20:00,2,docr,1783.02,2,2.329,2,34.579,2,1.266,2,86.93,2,1488.806,2,27.618,2,35.93313653,2,-122.93332453,2
1348932015,09/29/2012 15:20:15,2,docr,1789.22,2,2.313,2,34.579,2,1.268,2,86.94,2,1488.842,2,27.6193,2,35.933155,2,-122.933305,2
1348932030,09/29/2012 15:20:30,2,docr,1795.32,2,2.301,2,34.58,2,1.271,2,86.94,2,1488.895,2,27.6211,2,35.93318373,2,-122.9333282,2
1348932045,09/29/2012 15:20:45,2,docr,1801.42,2,2.29,2,34.581,2,1.278,2,86.93,2,1488.952,2,27.6229,2,35.93318246,2,-122.93331946,2
1348932060,09/29/2012 15:21:00,2,docr,1807.43,2,2.285,2,34.581,2,1.282,2,86.93,2,1489.033,2,27.6233,2,35.933187,2,-122.933324,2
1348932075,09/29/2012 15:21:15,2,docr,1813.23,2,2.281,2,34.581,2,1.285,2,86.93,2,1489.114,2,27.6237,2,35.93321913,2,-122.9333,2
1348932090,09/29/2012 15:21:30,2,docr,1819.14,2,2.275,2,34.581,2,1.29,2,86.93,2,1489.189,2,27.6242,2,35.93323193,2,-122.93330626,2
1348932105,09/29/2012 15:21:45,2,docr,1825.14,2,2.267,2,34.582,2,1.296,2,86.93,2,1489.258,2,27.6257,2,35.933246,2,-122.933319,2
1348932120,09/29/2012 15:22:00,2,docr,1831.14,2,2.26,2,34.582,2,1.301,2,86.93,2,1489.33,2,27.6263,2,35.93328706,2,-122.93330286,2
1348932135,09/29/2012 15:22:15,2,docr,1836.95,2,2.253,2,34.583,2,1.307,2,86.93,2,1489.4,2,27.6277,2,35.93328906,2,-122.9333038,2
1348932150,09/29/2012 15:22:30,2,docr,1842.95,2,2.248,2,34.584,2,1.313,2,86.91,2,1489.482,2,27.6289,2,35.933264,2,-122.933295,2
1348932165,09/29/2012 15:22:45,2,docr,1848.95,2,2.244,2,34.584,2,1.318,2,86.92,2,1489.567,2,27.6293,2,35.9333384,2,-122.93331286,2
1348932180,09/29/2012 15:23:00,2,docr,1854.86,2,2.235,2,34.585,2,1.325,2,86.93,2,1489.63,2,27.6308,2,35.93336253,2,-122.9333116,2
1348932195,09/29/2012 15:23:15,2,docr,1860.76,2,2.228,2,34.585,2,1.334,2,86.93,2,1489.7,2,27.6314,2,35.933366,2,-122.933318,2
1348932210,09/29/2012 15:23:30,2,docr,1866.86,2,2.225,2,34.586,2,1.339,2,86.93,2,1489.792,2,27.6325,2,35.93338046,2,-122.93330726,2
1348932225,09/29/2012 15:23:45,2,docr,1873.25,2,2.22,2,34.586,2,1.343,2,86.93,2,1489.88,2,27.6329,2,35.9333858,2,-122.9333004,2
1348932240,09/29/2012 15:24:00,2,docr,1879.75,2,2.21,2,34.587,2,1.351,2,86.93,2,1489.948,2,27.6346,2,35.9333834,2,-122.93331333,2
1348932255,09/29/2012 15:24:15,2,docr,1886.53,2,2.2,2,34.588,2,1.362,2,86.93,2,1490.022,2,27.6362,2,35.93337793,2,-122.9333022,2
1348932270,09/29/2012 15:24:30,2,docr,1893.32,2,2.194,2,34.589,2,1.369,2,86.93,2,1490.113,2,27.6375,2,35.93336906,2,-122.93329353,2
1348932285,09/29/2012 15:24:45,2,docr,1900.21,2,2.187,2,34.589,2,1.376,2,86.93,2,1490.2,2,27.6381,2,35.9333402,2,-122.93330953,2
1348932300,09/29/2012 15:25:00,2,docr,1907.09,2,2.178,2,34.59,2,1.384,2,86.94,2,1490.28,2,27.6397,2,35.93332313,2,-122.93331306,2
1348932315,09/29/2012 15:25:15,2,docr,1913.98,2,2.171,2,34.591,2,1.394,2,86.93,2,1490.368,2,27.6411,2,35.93331553,2,-122.93331046,2
1348932330,09/29/2012 15:25:30,2,docr,1920.77,2,2.161,2,34.592,2,1.405,2,86.93,2,1490.442,2,27.6427,2,35.93330913,2,-122.93330766,2
1348932345,09/29/2012 15:25:45,2,docr,1927.65,2,2.155,2,34.593,2,1.417,2,86.93,2,1490.535,2,27.644,2,35.93329386,2,-122.93331573,2
1348932360,09/29/2012 15:26:00,2,docr,1934.54,2,2.151,2,34.594,2,1.426,2,86.93,2,1490.636,2,27.6452,2,35.933273,2,-122.93332,2
1348932375,09/29/2012 15:26:15,2,docr,1941.42,2,2.146,2,34.594,2,1.434,2,86.93,2,1490.732,2,27.6456,2,35.93327733,2,-122.9333256,2
1348932390,09/29/2012 15:26:30,2,docr,1948.31,2,2.136,2,34.595,2,1.44,2,86.93,2,1490.808,2,27.6472,2,35.93325053,2,-122.93333793,2
1348932405,09/29/2012 15:26:45,2,docr,1955.29,2,2.12,2,34.595,2,1.451,2,86.93,2,1490.857,2,27.6485,2,35.933222,2,-122.933347,2
